,content,,,,,,,,,,,,,
4568,노잼이였어 노잼. 그 안경 쓴 꼬마애가 좀 영화 그나마 살림,,,,,,,,,,,,,
4569,원래 공포영화 안보는데 친구가 보러가자고 해서 봤더만 무섭지도 않고 노잼이라서 시간하고 돈만 버린듯함. 중간에 화장실에서 여자애 뒤돌다 목 잡힌 것만 예상 못해서 놀라고 그 외는 너무 뻔해서... 티저 영상이 전부였...,,,,,,,,,,,,,
4570,아이들을 주인공으로 한 공포영화가 이렇게 무서울 수가 있다니..,,,,,,,,,,,,,
4571,공포 영화 보다가 잔 거는 처음이다.. 너무한거 아님..?,,,,,,,,,,,,,
4572,90년대 공포영화 시리즈인 스크림,,,,,,,,,,,,,
4573,아에이오우어아에이오우어,,,,,,,,,,,,,
4574,아이들 연기력이 좋았기떄문에 그나마 4점준다.. 이걸 보고 무서웠다 하는 사람들 길다가 낙엽떨어지는 것만 봐도 화들짝 놀랄 사람들인듯.... 진짜 무표정으로 보다 끝남,,,,,,,,,,,,,
4575,공포와성장의절묘한조화,,,,,,,,,,,,,
4576,초중반은 멋졌는데 뒤로 갈수록 아동 취향의  소년물이 되어버리네..  스티븐킹의 작품 맞는가?,,,,,,,,,,,,,
4577,삐에로 너무무셔ㅠㅠㅠ,,,,,,,,,,,,,
4578,씨네21 기자님들,,,,,,,,,,,,,
4579,무섭다기보다 놀라울 따름이다,,,,,,,,,,,,,
4580,누구나 어릴 적 한 번쯤 무서워했을 그 무언가를 이겨내는,,,,,,,,,,,,,
4581,ㅋㅋㅋㅋ돌던지기 전쟁에서 코믹영화로밖에 안보였다,,,,,,,,,,,,,
4582,왜 내가 공포물을 보면서..소피아 릴리스란 배우의 꼬마 역을 보면서 개같은 내인생이란 영화가 떠올랐는지는 모르겠으나...영화내내 굿바이마이프렌드 느낌도 들었다..그게(I T) 뭘까..,,,,,,,,,,,,,
4583,아역 배우들의 연기는 기대 이상.챕터 1,,,,,,,,,,,,,
4584,그냥 초딩용 공포영화.,,,,,,,,,,,,,
4585,공포영화는 아닙니다. 무서운 씬들이 파편화 되어서 군데군데에 들어있어요. 하지만 전반적인 흐름은 공포영화 라기 보다는 동화,,,,,,,,,,,,,
4586,하이스쿨 다니는  초딩들이  나와서  즐겁고 신나게 즐기는 개쩌는  스토리!  언제 무서워서 소리를 질러야 하는지  모르는 엇박자 스토리!님들도 질려 죽을지도~영화에 속아서  소오름~!!!두둥,,,,,,,,,,,,,
4587,괴기스러운 복장에 표정에 분장의 피에로는 어떻게 서커스와 패스트푸드의 마스코트가 되었나.,,,,,,,,,,,,,
4588,볼만한데 기대를많이해서 그런지 만족스럽진 않았습니다,,,,,,,,,,,,,
4589,전체적으로 보면 상당한 수작이다. 다만 중간 중간 청소년드라마 같은 대사와 설정이 다소 어쉽다. 하지만 이를 능가하는 충격적 패륜 스토리가 역시나 사이사이 들어가 있다. 한 마디로 천국과 지옥을 오간다고 해야 하나....,,,,,,,,,,,,,
4590,Ep1 - 어른이라는 두려운 존재. 기대되는 감독. 기대되는 시리즈.,,,,,,,,,,,,,
4591,하이틴 공포물인가?? . 무서운건지 우스운건지 헷갈림. 그래도 깜짝놀라는 장면은 몇군데있음. (예상했는데 도 놀란 장면 하나있고..),,,,,,,,,,,,,
4592,왜 삐에로여야 하는가,,,,,,,,,,,,,
4593,하 영화가 좀 이상하다 내가 생각한거랑은 딴판이네??,,,,,,,,,,,,,
4594,넘기대를했네요  가벼운 성장 영화임당,,,,,,,,,,,,,
4595,호러의 미학은 짧고 간결할 것!,,,,,,,,,,,,,
4596,영화보는 내내 놀라는거 1도 없었고 ... 엄청 지루함...노잼,,,,,,,,,,,,,
4597,ㅠ무서우면 무섭다구 얘기정도는 해줄 수 있잖아요.ㅠ글구 애기들이 귀여우면 쫌 많이 귀엽다구두 얘기해 줄 수두 있는거잖아요? 넘 아무생각 없이 봤다가 ㅠ어쨌는 이 영화는 심장에 무리가 심하게 옵니다ㅎ2편은 되도록 빨리...,,,,,,,,,,,,,
4598,아이들은 삐에로를 무서워하지 않았고,,,,,,,,,,,,,
4599,하비에르보텟인가하는 애가 광대가 아니라 빌 스카스가드가 광대인게 충격대반전;; 남자가 봐도 빌스카스가드 존잘이네 ㅎㄷㄷ 그래도 어린 꼬마애를 첨부터 팔자른것도 모자라 괴기스러운 CG로 몇번을 죽인거는 너무하다,,,,,,,,,,,,,
4600,공포에 맞서 당당해지며 성장해간다,,,,,,,,,,,,,
4601,주인공 꼬마애 볼수록 이광수 같음,,,,,,,,,,,,,
4602,그냥 소름끼치는정도 ^^?,,,,,,,,,,,,,
4603,안경 낀 애 너무 웃김 ㅋㅋ 개인적으로 어둡고 칙칙하고 기분 더럽게 보는 거 보단 차라리 기분 좋게 본 거 같아서 괜찮았음 ㅎㅎ,,,,,,,,,,,,,
4604,크리쳐들이 좋았다. 깜짝 깜짝 놀라게 하는 등장은 여느 공포 영화와 다를 바 없지만 그들의 등장이  극의 흐름을 해치지 않고 관객에게 전달되는 것은 당연하게도 연출의 힘이 아닐까 생각한다.,,,,,,,,,,,,,
4605,무섭다기 보단 징그러웠고 재미있네  제2장도 기대된다,,,,,,,,,,,,,
4606,여자애도 이쁘고 애들도 귀여워서 다보긴 했지만 보느 내내 애들 가지고 무슨짓이지 구니스 같은영화 못만드나했는데 이게 본편을 위한 프리퀄이었다니 대박 다음 기대된다,,,,,,,,,,,,,
4607,개연성 없고 딱 3류영화. 시간 아깝고 딱히 볼 이유가 없는 영화임. 친구들이랑 밤에 모여서 봤다가 욕만 실컷 하고 너무 지루해서 중간에 자는친구도 있었음;ㅋ,,,,,,,,,,,,,
4608,LOSER => LOVER,,,,,,,,,,,,,
4609,호러와 성장물의 적절한 조합. 페니와이즈도 귀여우면서 무서운게 아주 딱 좋다. 챕터2도 기대..,,,,,,,,,,,,,
4610,하늘에서 온 엽서 같은 어린시절이 담겨 있어 좋았다. 함께 하면 무섭지 않아...,,,,,,,,,,,,,
4611,분장을정말잘한것같다고생각한다,,,,,,,,,,,,,
4612,광대가 얼굴 흔드는거 너무 소름 돋는다 그리고.. 웃기다 ㅋㅋㅋ 그래도 깜짝깜짝 놀라는 장면이 많았다..,,,,,,,,,,,,,
4613,아주재미잇어요 강추합니다제계좌는 국민은행,,,,,,,,,,,,,
4614,요즘 얘들이 정말 무섭습니다. 괴물도 아이들한테 돌림빵 당합니다. 아동청소년법 폐지해야 합니다.,,,,,,,,,,,,,
4615,소설원작 일고 보면 10점을 안줄수가 없다,,,,,,,,,,,,,
4616,재미는 있다. 다만 공포영화라기보다는 10대 코미디 판타지 영화같음. 뚱땡이는 귀엽게생겨서 계속 뱃살 썰리고 리더같은 말더듬이는 지 동생이랑 지 여친 구하느라 여럿 피보게함. 2편 나온다고 하면서 끝나는데 솔직히 재...,,,,,,,,,,,,,
4617,재미지고 괜찮음.  15세관람가인 영화인데도 눈요기거리와 공포심 자극 이정도면 훌륭한듯,,,,,,,,,,,,,
4618,볼만한 장면이 계속 나와서 재밌네  광대 뚜까패서 물미치는게 아주 통쾌함,,,,,,,,,,,,,
4619,우리나라 정서상 삐애로에대한 무서움이 덜해서 그런지 몰라도 낮은 점수가 많네요 전 충분히 잘 만든 영화 같습니다. 해외는 어떤가 보니까 로튼84,,,,,,,,,,,,,
4620,굉장히 재밌게 봤음... 무섭지 않고 재밌음,,,,,,,,,,,,,
4621,감독이 뉴키즈 온더 블럭 덕후인건 확실.,,,,,,,,,,,,,
4622,지루하지않고볼거리가좋았다,,,,,,,,,,,,,
4623,공포심은 오글거림으로,,,,,,,,,,,,,
4624,어휴 ... 뭐냐 ... ㅡㅜㅠ ...,,,,,,,,,,,,,
4625,현실인지 공상인지 구분이 잘 안되다가 깨달은 것은 소설을 원작으로 한  SF영화라는 것,,,,,,,,,,,,,
4626,여자애를 키스로 깨울 수 있었던건 남자애가 여자애에게 표현하고팠던 마음을 분출함으로써 페니 와이즈의 힘을 이겨냈다는 것 같네요 넘 재밌었고 각자 가지고 있는 트라우마를 아이의 현태로 이겨낸다는 스토리가 좋았어요!,,,,,,,,,,,,,
4627,두려워하지말라'가 여기서 주는 교훈이구나..,,,,,,,,,,,,,
4628,이건 뭐지? 도대체 뭘까?,,,,,,,,,,,,,
4629,중간부분부터 약간 지루했어요,,,,,,,,,,,,,
4630,영화관에서 혼자 봤는대 하나도 안 무서웠다.,,,,,,,,,,,,,
4631,생각보다 무섭지 않았어요,,,,,,,,,,,,,
4632,보기 괜찮았습니다 ㅎㅎ,,,,,,,,,,,,,
4633,너무너무너무 잼났어요 또보고싶어요,,,,,,,,,,,,,
4634,아이들과 같이 보는건 비추~~ 무서워할듯개인적으론 너무 재미있게 봤어요.,,,,,,,,,,,,,
4635,진짜무서웠어요ㅡ삐에로 표정부터시작해서 목소리까지 짅친 소름끼치게 잘 만든것같네요.호러영화를 광대공포증을 모티비로 했다는것도 참신하고 좋네요,,,,,,,,,,,,,
4636,굿  시즌2도 빨리 보고싶다,,,,,,,,,,,,,
4637,대박재미있습니다 또보세요또,,,,,,,,,,,,,
4638,진짜 재밌었음 보세요 재밌습니다,,,,,,,,,,,,,
4639,어른 아이 공감 동화같은 공포,,,,,,,,,,,,,
4640,재밌었습니다. 볼만해요,,,,,,,,,,,,,
4641,어렸을 적 느꼈던 공포감을 다시 느낄 수 있었음,,,,,,,,,,,,,
4642,그로테스크함과 긴장의 연속,,,,,,,,,,,,,
4643,그냥 그저그럼 막 무섭지도않음,,,,,,,,,,,,,
4644,하나도 안무서웠구요. 개그프로그램인줄 솔까 안경낀애때문에 ㅋㅋㅋ 웃기만함 너무 잼났음,,,,,,,,,,,,,
4645,언능 후속편 보고싶어요,,,,,,,,,,,,,
4646,평이 안좋아 기대 안햇는데넘 잼잇게 본 공포영화~느낌이 다른 공포스릴,,,,,,,,,,,,,
4647,무서웠어요!약간 뻔한 결말인 듯 했지만 표현하려는 의미는 정확했던거 같네요,,,,,,,,,,,,,
4648,기분나쁜영화ㅠㅜ...,,,,,,,,,,,,,
4649,ㄹㅇ 이거 10점 주신 분들은 알바에요....???,,,,,,,,,,,,,
4650,결말허무...페니와이즈 나올때마다 깜짝깜짝놀라는부분ㅇ에는 그닥,,,,,,,,,,,,,
4651,재미없음  스토리도 내용없고 무섭지도않고 기괴하기만함,,,,,,,,,,,,,
4652,판의미로가 판타지 영화를 가장한 공포영화였다면 잇은 공포영화를 가장한 판타지 영화였음ㅠ 기대많이했는데 실망하긴함,,,,,,,,,,,,,
4653,힘드네요 기댜한것보다 정말 별로네요,,,,,,,,,,,,,
4654,성장영화... 인가??,,,,,,,,,,,,,
4655,공포영환데 약간 색다르고 광대라는 소재에 잘 끼워넣은것같습니다,,,,,,,,,,,,,
4656,진짜 무서웟고 팝콘 다 후두둑 떨어졋습니다,,,,,,,,,,,,,
4657,시간 가는줄 모르고는 봤어요 공포심에 대한 교훈을 주는 영화같은 ㅋㅋㅋㅋ,,,,,,,,,,,,,
4658,핵무섭..,,,,,,,,,,,,,
4659,굿 역시 킹스맨2 1보다 쬐금 못하지만,,,,,,,,,,,,,
4660,확실히 갑자기 놀래키는 장면은 없었지만 그래도 무서웠고 재밌있었다,,,,,,,,,,,,,
4661,ㅌㅋㅋㅋ카카카나ㅏ으치니니ㅏ찿ㄴㄴ,,,,,,,,,,,,,
4662,졸잼 조연들 진짜 찐따미 넘치고 귀여움,,,,,,,,,,,,,
4663,으아우오오이이익무섭다,,,,,,,,,,,,,
4664,무섭다 그렇지 않다라고 나누기엔 영화가 많은 이야기를 하는 듯..  우리에게도 항상 그것이 존재한다.,,,,,,,,,,,,,
4665,굿굿 재미있게 잘봤어여,,,,,,,,,,,,,
4666,처음부터 삐에로얼굴이 너무귀엽게나온다..신빙성떨어진다실망이다...,,,,,,,,,,,,,
4667,그냥 공포영화라기보다는 끔찍했다,,,,,,,,,,,,,
4668,무섭지도않고 재밌지도않았음,,,,,,,,,,,,,
4669,여기 삐에로 나오는데 사실 알고보니 이름이 우치하 페니와이즈임 환술 씹오지게 잘걸더라,,,,,,,,,,,,,
4670,재밌잇었습니다 처음보는소재로 저는 놀리다기도하고,,,,,,,,,,,,,
4671,헐..페니와이즈 존잘이네...ㅋㅋㅋ 뭔가 특이한 공포영화임 ㅋㅋ스포는 못하지만 공포영화 치고 개연성 나쁘지 않은듯...,,,,,,,,,,,,,
4672,공포영화인 동시에 성장영화. 마지막은 피식했지만 그래도 충분히 재미있었던 영화,,,,,,,,,,,,,
4673,쫄보들도 볼수있다고 한새끼나와 놀라는포인트알아도 존나무서워OO,,,,,,,,,,,,,
4674,호러보단 어드벤쳐 무비에 가까운 영화.뒷자리 닝겐들이 내머리에 팝콘 지릴까봐 맨 뒷자리서 봤는데,,,,,,,,,,,,,
4675,진짜 잘만든 삐에로 공포영화다,,,,,,,,,,,,,
4676,용기를 가지면 이길 수 있다는데 잘 모르겠다. 배경이 1989년인게 걸린다. 2편 나오겠지.,,,,,,,,,,,,,
4677,색다른 공포영화였습니다. 덕분에 소설책으로 다시 보고있습니다 :-),,,,,,,,,,,,,
4678,스토리도 괜찮고 재밌습니다~~,,,,,,,,,,,,,
4679,원작이 너무 좋아서 리메이크를 했다길래 또 얼마나 욕을 먹으려고 리메이크를 했을까.. 라고 생각하고 영화를 봤는데,,,,,,,,,,,,,
4680,시간 환불은 안되나요?,,,,,,,,,,,,,
4681,난 뚱뚱보 너의 그 시가 넘나 좋았다,,,,,,,,,,,,,
4682,별로 재미없었습니다. 전개를 질질끌고 옛날 느낌이 너무 심하네요.,,,,,,,,,,,,,
4683,개최악ㅡㅡ 하 제발 보지마요,,,,,,,,,,,,,
4684,무서워서 집에가서도 생각났어요...,,,,,,,,,,,,,
4685,생각보다 무서웟어요ㅜㅜ 성장영화라길래 별로 안무서운가보다했는데..깜짝깜짝,,,,,,,,,,,,,
4686,약간 독특하면서도 재밌는 신선한 영화 였어요ㅎ,,,,,,,,,,,,,
4687,기대 많이 안하고 봤는데 괜찮았음,,,,,,,,,,,,,
4688,광대(삐애로)를 상대로 동생을 지키려는 형과 의리로  뭉친 친구들..나에게도 그런 친구가 있을지,,,,,,,,,,,,,
4689,갑툭튀로 시작해서 갑툭튀로 끝난영화,,,,,,,,,,,,,
4690,엄청 무섭다고 해서 봤는데 딱 보기 좋을 정도로 무섭고 영화화면을 볼 수 있는 정도엿서 좋았습니다!,,,,,,,,,,,,,
4691,마지막 너무 급하게 훅 간듯. 특히 애들이 다굴놓을때 개웃겼다 갑자기 ㅋㅋㅋ,,,,,,,,,,,,,
4692,제1장 it 용감한 녀석들,,,,,,,,,,,,,
4693,스릴만점 이네요 아직도 등골이 오싹해요,,,,,,,,,,,,,
4694,귀신이 혼자있을때 나타나는 이유를 알 수 있다,,,,,,,,,,,,,
4695,그런대로 볼만하긴 한데 2프로 부족한느낌은 뭘까?,,,,,,,,,,,,,
4696,여섯 꾸러기 공포 탐험대,,,,,,,,,,,,,
4697,그럭저럭 잼났어요 별로안무섭,,,,,,,,,,,,,
4698,볼만한데,,,,,,,,,,,,,
4699,영화관에서 이정도 퀄리티의 공포영화를 볼 수 있어서 만족함,,,,,,,,,,,,,
4700,공포영화 잘 못보는데 무난히 즐기면서 봤던영화 :/ 아이들의 공포영화정도?!,,,,,,,,,,,,,
4701,난 재밌었음,,,,,,,,,,,,,
4702,처음만 재밌고 후에는 뱔로..,,,,,,,,,,,,,
4703,스토리 구성은 나쁘지 않은데 예고편만 잘 만들어진 느낌... 전체적으로 좀 아쉬웠음 뒤로 갈수록 어린이 성장드라마 느낌이 더 강했음,,,,,,,,,,,,,
4704,그냥 그랬어요 별로인거같네요,,,,,,,,,,,,,
4705,다 좋다 하지만..베벌리  ... 역시 소문대로 어장관리녀? ㅠ,,,,,,,,,,,,,
4706,꿀잼입니다 꼭보세요!!!!,,,,,,,,,,,,,
4707,생각보다무서웠어요 재밌게봄,,,,,,,,,,,,,
4708,상상력을 자극하지만 스토리는 난해,,,,,,,,,,,,,
4709,무서운건줄 알았더니 무서웠어용,,,,,,,,,,,,,
4710,무섭고 잔인. 근데 무서운 장면이 연속되니 두려움이 무뎌짐,,,,,,,,,,,,,
4711,생각보다 호불호가 있길래 그냥 안볼까?했는데 마침조조영화가있길래  혼자가서봄. 90년도에나온 티비시리즈 그것을 보고난후라 보고싶기도했고. 이정도면 수작인정. 이번년도 말아먹은 영화들때매 화가좀났었는데,,,,,,,,,,,,,
4712,무셔워요 깜짝깜짝 놀라요,,,,,,,,,,,,,
4713,진짜나름 재밋다올만에  공포영화보는사람들보기좋을듯ㅋㅋㄱ,,,,,,,,,,,,,
4714,매우 무섭네요...남자친구랑 봤는ㄷㆍ기 저 혼자 팝핀춤ㅎ..,,,,,,,,,,,,,
4715,극장에서 본 첫 공포영화..그래서 마지막이 될듯한 영화넘나 재미있고 시간가는줄 모르게 봤어요 덜덜덜(나만 당할 순 없다),,,,,,,,,,,,,
4716,그래두 예매는 진짜 매우 빠르네용,,,,,,,,,,,,,
4717,디지몬어드벤쳐네요..,,,,,,,,,,,,,
4718,나름 신선함 피터2기대됨 ㅋ,,,,,,,,,,,,,
4719,글쎄요 전혀 무섭지도않고 SO SO 하네요,,,,,,,,,,,,,
4720,프리메이슨에 결정타!!!!이야기,,,,,,,,,,,,,
4721,공포영화를 기대했는데 솔직히... 진짜 안무섭고... 그냥 성장드라마 보는 느낌이랄까... 애들이 주인공이라 은근 유치한 느낌도 들고.... 내가 너무 기대했나봐ㅜ 공포를 원한다면 진짜 비추네요,,,,,,,,,,,,,
4722,온갖 무서운건 다 나오네.. 볼만은한데 살짝 유치하기도함.,,,,,,,,,,,,,
4723,영화 소재가 신선하고 재미는 있었는데 러닝타임이 쓸데 없이 긴게 단점....,,,,,,,,,,,,,
4724,나름 평타정도 친다연출을 나쁘지않게 했다고 생각한다무섭지않고 재밌다무서운걸 원한다면 이 영화 제껴도 무방하다귀요미 광대퍼포먼스를 볼 수 있다후반부에 가면서 억지감동을 쥐어짜내는 느낌이다,,,,,,,,,,,,,
4725,조조로 혼자 보다 미지막  끝날 때 앞좌석에  다른 관객있어서 깜놀,,,,,,,,,,,,,
4726,영화 보기전에 놀랄때마다 딱밤 한대씩 때리자 하고 들어갔는데 뻔할 뻔자의 갑툭튀 장면을 예상하였기에 멀쩡하게 나왔습니다. 아... 마지막 후반부 너무 오글거리고 개막장이라 뭐라고 할 수가 없네요. 단지,,,,,,,,,,,,,
4727,기대하고 가면 실망감이 크다...  호러영화 아니다 킬링타임용 영화 ,,,,,,,,,,,,,
4728,공포영화라기보단 한편의 성장드라마,,,,,,,,,,,,,
4729,광대 너무 무서워요...,,,,,,,,,,,,,
4730,말초신경을 자극하는 공포영화를 찾는다면 실망하겠지만 보통 공포영화에 부족한 등장인물들의 극복의지와 협력이 돋보이는 영화. 다만 성장영화로서도 '그것'에 함께 맞서 싸우는 어드벤처가 부족하고 각 인물의 ...,,,,,,,,,,,,,
4731,시간은 잘가요 ㅎㅎㅎ10자,,,,,,,,,,,,,
4732,무서운건그냥그런데진짜기분나쁘게무서움...,,,,,,,,,,,,,
4733,재밌습니다만 좀 지칩니다.,,,,,,,,,,,,,
4734,초반 흥미진진하던게 후반부로 갈 수록 청소년 공포체험 드라마로 바뀌네. 후속편이 있는 것 같은데 기대가 안 된다.,,,,,,,,,,,,,
4735,단순한 호러공포영화가 아니라 많은 의미를 담고 있는 스토리텔링,,,,,,,,,,,,,
