,content,,,,,,,,,,,,,
3414,재능이란거 그렇게 만만한게 아닌데..,,,,,,,,,,,,,
3415,운명을 바꿀수 있다는 교훈과 잠시도 눈을 못떼게 했던 영화!!,,,,,,,,,,,,,
3416,나도 내 운명을 거스를 수 있다는 희망을 주는 영화,,,,,,,,,,,,,
3417,영화가 주는 메세지의 강한 여운...!,,,,,,,,,,,,,
3418,말이 필요없다.....,,,,,,,,,,,,,
3419,1998년도 작품이 완전 2005년 수준보다 더높다!! 최고,,,,,,,,,,,,,
3420,개봉7년만에 봤지만 요새 SF영화가 본받아야할 영화,,,,,,,,,,,,,
3421,신선한 충격.. 인간의 상상력.. 멋진 영화..,,,,,,,,,,,,,
3422,전개적인 측면만을 봤을때도 매우 정적이면서 흥미롭다.,,,,,,,,,,,,,
3423,최고다. 이 말밖에는 이 영화를 설명할 수 있는 단어가 없는 듯.,,,,,,,,,,,,,
3424,내가 본 최고의 영화! 정말 강추합니다!!,,,,,,,,,,,,,
3425,현재와 미래에 대해 다시 한 번 생각헤 볼 수 있게 하는 영화^-^,,,,,,,,,,,,,
3426,엄청난 스토리 구성. 아쉬운점.너무 광범위하게 끝났다는.,,,,,,,,,,,,,
3427,면접 한 번 더럽게 하네ㅡㅡ I'm sorry. Wind got it.,,,,,,,,,,,,,
3428,아름답다.,,,,,,,,,,,,,
3429,최고최고   생물을 깊이 공부한 사람일수록 더욱더 와닿는영화!,,,,,,,,,,,,,
3430,유전학배울때 봤는데.. 보고나면 찡합니다...^^,,,,,,,,,,,,,
3431,정해진 운명보다 노력하는것이 중요하다는,,,,,,,,,,,,,
3432,삶이 힘들때 보면 힘이 되어주는 영화,,,,,,,,,,,,,
3433,볼만하고 생각할 게 많은 영화,,,,,,,,,,,,,
3434,유전학배울땐 늘 보는영화^^,,,,,,,,,,,,,
3435,SF영화 10위 안에 들만한 영화죠 긋,,,,,,,,,,,,,
3436,재밌는데,,,,,,,,,,,,,
3437,재미흥미는없음 그러나 미래사회에 대한 생각을 해주는 교훈영화,,,,,,,,,,,,,
3438,名 畵,,,,,,,,,,,,,
3439,보고나서도 여운이 밀려오는.. 아~ 정말 걸작이예요.,,,,,,,,,,,,,
3440,내생애걸작// 불가능이란없는것은보여준영화!,,,,,,,,,,,,,
3441,여운을 주는 완벽하고도 멋있는 영화 !,,,,,,,,,,,,,
3442,제작년도는 필요없다! 인간미를 보여주는 영화!,,,,,,,,,,,,,
3443,걸작입니다.,,,,,,,,,,,,,
3444,많은것을 생각하게 하는 암울한 Distopia 영화의 걸작,,,,,,,,,,,,,
3445,왼지 우리의 미래가 무서워지네여~,,,,,,,,,,,,,
3446,이것이 우리의 미래일지도...,,,,,,,,,,,,,
3447,학교에서 하라고 해서 봤는데 생명공학 하실분 보세요~,,,,,,,,,,,,,
3448,빈센트,,,,,,,,,,,,,
3449,감동..,,,,,,,,,,,,,
3450,재미도 있고 교훈도 주는 SF,,,,,,,,,,,,,
3451,무심결에 본건데 괜찮네요`,,,,,,,,,,,,,
3452,할수있다는..아니 포기해선 안됨을 일깨워준 영화,,,,,,,,,,,,,
3453,어릴때봤는데아직도기억에남는다.제롬이주드로였다는것도이제야.,,,,,,,,,,,,,
3454,오래전에 본 건데 정말 재밌었지. 감동도 있구..,,,,,,,,,,,,,
3455,정말 재밌었음. 나도 아일랜드보다 낫다고 생각함.,,,,,,,,,,,,,
3456,SF가 아니라 휴머니즘 영화. 근데 왜 아일랜드랑 비교하지?,,,,,,,,,,,,,
3457,여운이 오래남는 영화다.또한번나를 돌아보게해준 명작,,,,,,,,,,,,,
3458,옛날꺼지만 아일랜드보다 낫다,,,,,,,,,,,,,
3459,로긴하게만드네 진짜 재미잇엇다,,,,,,,,,,,,,
3460,인간의 꿈과 희망을..열성 우성의 유전자로인해 결정지어진다니,,,,,,,,,,,,,
3461,정형화된 주제가 있는 명작 스타일의 영화 지루해 죽을뻔하다..,,,,,,,,,,,,,
3462,신선한 충격으로 다가온 영화,,,,,,,,,,,,,
3463,훌륭한 작품..!! 강력 추천~,,,,,,,,,,,,,
3464,인간의 한계는 과연 어디까지일까_,,,,,,,,,,,,,
3465,내맘에 속에 안타까움과 찡~한 감동을 준 최고의 영화,,,,,,,,,,,,,
3466,미래에 대한 위기의식..,,,,,,,,,,,,,
3467,볼때마다 새로운 감동을 안겨주는 영화.. 내인생최고의영화!,,,,,,,,,,,,,
3468,아일랜드를 본후 이걸 봤는데 역시..,,,,,,,,,,,,,
3469,마지막에 눈물 한방울.좋다.,,,,,,,,,,,,,
3470,그야말로 엄청난 영화! 완벽한 구성이다,,,,,,,,,,,,,
3471,SF 영화를 좋아하지 않는 내가 감동적으로 본 영화.,,,,,,,,,,,,,
3472,탄탄한 구성 -_-d,,,,,,,,,,,,,
3473,영화속 설정도 찾는 재미,,,,,,,,,,,,,
3474,그냥재밌다ㅋㅋ,,,,,,,,,,,,,
3475,새삼 느꼈다. 하늘은 스스로 돕는자를 돕는다..,,,,,,,,,,,,,
3476,무슨 말이 필요할까?,,,,,,,,,,,,,
3477,조사관을 죽인 범인도 뭔가 엮여있을줄 알았다-_-;;;;,,,,,,,,,,,,,
3478,주제의식과 재미라는 명작의 조건을 빠짐없이 갖춘 최고의 수작,,,,,,,,,,,,,
3479,저는 이 영화를 보며 내 목표를 다시금 생각해 보게되었습니다,,,,,,,,,,,,,
3480,재밌습니다.. 그런데..뭔가 빠진듯한 스토리와 구성..,,,,,,,,,,,,,
3481,정말 재미있고 생각할 거리를 많이 주는 영화..,,,,,,,,,,,,,
3482,가타카 모르는 사람 많을거라 생각햇는데 의외네요..,,,,,,,,,,,,,
3483,시들지 않는 인간애를 잘 표현한 작품..상상력도 돋보였습니다,,,,,,,,,,,,,
3484,풍부한 상상력.. 최고의 감동..하지만 뭔가?..허전해,,,,,,,,,,,,,
3485,10점!,,,,,,,,,,,,,
3486,오호라 통제로다...,,,,,,,,,,,,,
3487,우연히 보고 2000년대 영화인줄알았는데.헉,,,,,,,,,,,,,
3488,눈물나는 영화.. 마음속으로 울었다. 찐한감동 보장^^,,,,,,,,,,,,,
3489,하지만 능력에는 한계가 있지..,,,,,,,,,,,,,
3490,역시 세상은 노력하는자의 것..,,,,,,,,,,,,,
3491,굿,,,,,,,,,,,,,
3492,최고의 영화!!! 비슷한 소재의 아일랜드는 아무것도 아니다!,,,,,,,,,,,,,
3493,감동적이네요.최근에 읽은 멋진신세계와 비슷한 소재..],,,,,,,,,,,,,
3494,정말 대사하나하나가 심금을 울리네,,,,,,,,,,,,,
3495,이런 SF가..ㅎ,,,,,,,,,,,,,
3496,우연히 보고 감동...어디에 이런 영화가 숨어 있어나?,,,,,,,,,,,,,
3497,정말 굿입니다.호크,,,,,,,,,,,,,
3498,완전 감동>ㅁ<,,,,,,,,,,,,,
3499,과학의힘을보여주는영화,,,,,,,,,,,,,
3500,정말 재밌음.,,,,,,,,,,,,,
3501,TV에서 하길래 우연히 보게된 영화인데 정말 대단..,,,,,,,,,,,,,
3502,내가 제일 좋아하는 영화 중 하나..,,,,,,,,,,,,,
3503,왠지;;;,,,,,,,,,,,,,
3504,모두에게 보여주고픈 걸작입니다.,,,,,,,,,,,,,
3505,꿈,,,,,,,,,,,,,
3506,장애인 운운하지마시죠.영화는 제대로 보셧나궁금하네요,,,,,,,,,,,,,
3507,주드로 장난아닌디 !!!!,,,,,,,,,,,,,
3508,sf의 걸작 앤드류 니콜의 최고 영화가 아닌지,,,,,,,,,,,,,
3509,감동적 영화였다. 하지만 장애인을 좀 비하시킨 것 같다...,,,,,,,,,,,,,
3510,이영화좋지//ㅋㅋ,,,,,,,,,,,,,
3511,이게 진정한 영화다 내용도 스토리도 짜임새가 퍼펙트!!!,,,,,,,,,,,,,
3512,마지막에 유전자검사관의 미소가 가장 기억남네요.매우감동적,,,,,,,,,,,,,
3513,몬가가,,,,,,,,,,,,,
3514,바람에 날아가 버렸네요,,,,,,,,,,,,,
3515,정말 재밌게 봤음,,,,,,,,,,,,,
3516,"가능한것과 가능하지 않은것. 그리고 ""가능해.""",,,,,,,,,,,,,
3517,좋네요.. 좋아요,,,,,,,,,,,,,
3518,최고의 영화,,,,,,,,,,,,,
3519,정말 재미있게 본 영화,,,,,,,,,,,,,
3520,단 한마디만 하면 됩니다. 최고!!!!!,,,,,,,,,,,,,
3521,미쳐야 미친다는것을 보여준 최고의 영화 !!!,,,,,,,,,,,,,
3522,최고의 유전자변형 주제 영화,,,,,,,,,,,,,
3523,상상력을 표현해낸 효과나 미술 등 볼거리가 풍성한 영화,,,,,,,,,,,,,
3524,아주 좋다고 합니다.,,,,,,,,,,,,,
3525,많은 생각을 하게 하는 영화.. 참 좋습니다,,,,,,,,,,,,,
3526,1000ash / 말도안되게 트집잡는건 다르게본게 아니라 잘못본거죠,,,,,,,,,,,,,
3527,아름답죠,,,,,,,,,,,,,
3528,말이 필요 없습니다.,,,,,,,,,,,,,
3529,이영화 좋죠! 그리고 영화속 이야기만은 아니죠..,,,,,,,,,,,,,
3530,감명깊게 봤습니다. 추천작!!!,,,,,,,,,,,,,
3531,좋은 작품이네요..//,,,,,,,,,,,,,
3532,좋았다.,,,,,,,,,,,,,
3533,인간에 대해서 다시 한 번 생각하게 하는 좋은 영화,,,,,,,,,,,,,
3534,굿^^,,,,,,,,,,,,,
3535,굿이라는 말밖애,,,,,,,,,,,,,
3536,주드-로의 연기가 가장 빛났다. 마지막 연소실 장면.. 감동,,,,,,,,,,,,,
3537,많은 이들에게 희망을 주는 영화 정말 잘 만든 영화,,,,,,,,,,,,,
3538,긴 여운을 남기는 영화!!,,,,,,,,,,,,,
3539,운명은 정해져있는게 아니라는것,,,,,,,,,,,,,
3540,감동이잖아...,,,,,,,,,,,,,
3541,시종일간 지루했다 이런장르는 내게는...,,,,,,,,,,,,,
3542,재밌는 어두운 상상..왠지 모르게 고급스러운 영상들..,,,,,,,,,,,,,
3543,상상할 수 있는 것이였지만 볼만했던,,,,,,,,,,,,,
3544,SF인데 왜 눈물나니...,,,,,,,,,,,,,
3545,철학적 생명윤리론으로 포장한 고품격SF스릴러.,,,,,,,,,,,,,
3546,내가 이길 수 있었던 건,,,,,,,,,,,,,
3547,재밌다 . 미래에 일어날수 있을만한 소재,,,,,,,,,,,,,
3548,내가이길수있는건,,,,,,,,,,,,,
3549,재밌어요ㅎㅎ,,,,,,,,,,,,,
3550,그걸...진정한 노력으로 볼수 있을까? 진정한 결론은 먼가...,,,,,,,,,,,,,
3551,괜찬은영화다..,,,,,,,,,,,,,
3552,노력하라 그러면 열릴것이다를 보여주는 영화,,,,,,,,,,,,,
3553,눈물나.. 힝,,,,,,,,,,,,,
3554,차별 없는 미래를 위하여~,,,,,,,,,,,,,
3555,잊혀지지가 않는다. 너무 멋진 영화,,,,,,,,,,,,,
3556,어쩌면 떠나는 것이 아니라 돌아가는 것이다.,,,,,,,,,,,,,
3557,정말재밋어요,,,,,,,,,,,,,
3558,연기도 좋고,,,,,,,,,,,,,
3559,이렇게 지루한 영화에 높은 점수를 주다니..마지막장면만 좋다.,,,,,,,,,,,,,
3560,최고의 각본에 최고의 연기,,,,,,,,,,,,,
3561,다른 것보다 자신을 찾으려 노력했다는 점. 연기 굿!!!,,,,,,,,,,,,,
3562,빛날 영화..,,,,,,,,,,,,,
3563,아직까지 마음속에 맴돈다...,,,,,,,,,,,,,
3564,정말 괜찮은 영화! 작품성,,,,,,,,,,,,,
3565,재미있죠.,,,,,,,,,,,,,
3566,에단호크,,,,,,,,,,,,,
3567,좋은 아이디어와 스릴있는 전개로 잼있게 봤다,,,,,,,,,,,,,
3568,최고다,,,,,,,,,,,,,
3569,유진.. 주드 로 너무 좋아졌어요 ㅠㅠ,,,,,,,,,,,,,
3570,슬픈 기적의 미래,,,,,,,,,,,,,
3571,아름답다,,,,,,,,,,,,,
3572,일단보라. 베스트 영화가 될수있다.,,,,,,,,,,,,,
3573,불가능이란 없다. 최고의 영화!,,,,,,,,,,,,,
3574,가타카 최고다,,,,,,,,,,,,,
3575,just good,,,,,,,,,,,,,
3576,나 자신을 소중히 하게끔 만드는 영화.,,,,,,,,,,,,,
3577,몇푼안들이고찍은거같은데^^별 내용이없네..쩝~,,,,,,,,,,,,,
3578,그냥 태어난 아이와 조작되어 태어난 아이,,,,,,,,,,,,,
3579,생각할수 있는영화.,,,,,,,,,,,,,
3580,유전자조직의 열성과 우성의 차이로 운명이 지워진다면?,,,,,,,,,,,,,
3581,소재나 내용은 정말 좋다. 하지만 지루하다..,,,,,,,,,,,,,
3582,난 돌아갈때 쓸 힘을 남겨두지 않았으니까명언이다,,,,,,,,,,,,,
3583,인간적 교훈보다 소재의 놀라움이 더 충격적이다.,,,,,,,,,,,,,
3584,인간은 DNA로만 정해지는게 아니다!!,,,,,,,,,,,,,
3585,보고 보고 또 본 영화!!!,,,,,,,,,,,,,
3586,상당히 잘 만들었다. 재미도 있고.,,,,,,,,,,,,,
3587,인간의 끝없는 가능성에 대한 희망을 가질수 있었다.,,,,,,,,,,,,,
3588,내가좋아하는우마서먼이 이렇게 재밌는영화를..정말잼남,,,,,,,,,,,,,
3589,건조한 영화이지만 그만 볼수가 없다-,,,,,,,,,,,,,
3590,한 인간의 위대한 고군분투가 볼만하다.,,,,,,,,,,,,,
3591,너무 멋진 에단 호크..,,,,,,,,,,,,,
3592,인간의 상상력은 어디까지인가.,,,,,,,,,,,,,
3593,유전자 조작 시대의 열성인자를 가진 주인공의 위대한 노력,,,,,,,,,,,,,
3594,뭔가..... 생각하게 만드는영화.,,,,,,,,,,,,,
3595,최고..,,,,,,,,,,,,,
3596,뭔가 말로못할 교훈과 ,,,,,,,,,,,,,
3597,꿈을 향해 발버둥치는 자와그를 도와주는사람들의감동적인이야기,,,,,,,,,,,,,
3598,wonderful,,,,,,,,,,,,,
3599,내인생 최고의 영화,,,,,,,,,,,,,
3600,어제,,,,,,,,,,,,,
3601,나는 한번도 돌아갈것을 생각하지 않았다.,,,,,,,,,,,,,
3602,멋지다..;;,,,,,,,,,,,,,
3603,Gooooood!!!^-^,,,,,,,,,,,,,
3604,Very Good,,,,,,,,,,,,,
3605,OCN에서 해 주는 것을 아주 흥미있게 봤다.,,,,,,,,,,,,,
3606,정말 뛰어나긴한데,,,,,,,,,,,,,
3607,존내 보고 또 바도 감동적이다 ㅠ.ㅠ,,,,,,,,,,,,,
3608,재밌다. 주드로 가 멋있게 나왔따,,,,,,,,,,,,,
3609,주드로 당신 최고야!,,,,,,,,,,,,,
3610,스토리가 흥미있어 몰입해서 본 거 같다.,,,,,,,,,,,,,
3611,에단호크와 쥬드로는 예뻤다.....,,,,,,,,,,,,,
3612,최고,,,,,,,,,,,,,
3613,뭔가,,,,,,,,,,,,,
3614,내 유전자 점수는...,,,,,,,,,,,,,
3615,우리는 뭐든지 가능하다,,,,,,,,,,,,,
3616,현실에안주하며살면 6년뒤사람썰고다니게된다는 여주인공의교훈!,,,,,,,,,,,,,
3617,진짜 재밌다,,,,,,,,,,,,,
3618,멋진 에단호크ㅠ연기도 잘하고ㅠㅠ멋있어!!!!!,,,,,,,,,,,,,
3619,3번봐도멋있다-_-*,,,,,,,,,,,,,
3620,별 기대않고 보아도 끝에는 무언가 남는 영화이다.,,,,,,,,,,,,,
3621,시험기간에 공부안하고봤던 그러나 안보고 공부했음 OO뻔했음,,,,,,,,,,,,,
3622,우울한분위기가마음에든다!하지만겉으로보기엔지루함이뭍어있는,,,,,,,,,,,,,
3623,Perfect.,,,,,,,,,,,,,
3624,마지막장면이 참 인상깊었다.. 최고의 영화!,,,,,,,,,,,,,
3625,고등학교때본후아직도잊혀지지않는영화 최고의영화,,,,,,,,,,,,,
3626,아무리 미래라해도 그렇게 까지야..,,,,,,,,,,,,,
3627,흠...,,,,,,,,,,,,,
3628,머릿속을 복잡하게 하는,,,,,,,,,,,,,
3629,최고.,,,,,,,,,,,,,
3630,생각을하게 하는 영화,,,,,,,,,,,,,
3631,내 베스트 영화 1 번.,,,,,,,,,,,,,
3632,AKDJFD,,,,,,,,,,,,,
3633,에단 호크와 주드 로의 이미지가 영화 전체를 장악한다.,,,,,,,,,,,,,
3634,생각하게 만드는 영화,,,,,,,,,,,,,
3635,내가 왜 이런 영화를 이제서야 봤을까??... 감동...,,,,,,,,,,,,,
3636,최고다,,,,,,,,,,,,,
3637,감동적이고 멋진 영화~,,,,,,,,,,,,,
3638,진짜 대왕~대박 추천요~~~재미와 감동이 물밀듯이..ㅎㅎ,,,,,,,,,,,,,
3639,최고의영화,,,,,,,,,,,,,
3640,감동감동,,,,,,,,,,,,,
3641,배우도 멋지고,,,,,,,,,,,,,
3642,주드 로 ,,,,,,,,,,,,,
3643,방금 TV에서 봤는데 숨겨진 명작,,,,,,,,,,,,,
3644,여행길이 아닌,,,,,,,,,,,,,
3645,정말 깨달은게 많다.,,,,,,,,,,,,,
3646,어려운 상황에서 주어진 현실을 탓하기 보다 자신을 돌아보게 만든 영화,,,,,,,,,,,,,
3647,스릴잇다,,,,,,,,,,,,,
3648,좋네요...영화 보면서 가슴 졸이기도 했습니다.....의미있는 영화,,,,,,,,,,,,,
3649,배우들의 연기가 단연 돋보이는 영화,,,,,,,,,,,,,
3650,재밋어라,,,,,,,,,,,,,
3651,음 솔직히 별로..,,,,,,,,,,,,,
3652,모티브는 평범하다. 영화는 감동의 여운을 남긴다.,,,,,,,,,,,,,
3653,best of best!!,,,,,,,,,,,,,
3654,내 인생 최고의 영화-_-b,,,,,,,,,,,,,
3655,우주를 접수한 에단 호크,,,,,,,,,,,,,
3656,인간의정신에는유전자가없다.,,,,,,,,,,,,,
3657,말이 필요없음.!,,,,,,,,,,,,,
3658,노력...,,,,,,,,,,,,,
3659,내가 젤 흥미롭게본 영화... 스토리*배우*영상*음악 모두 완벽하다!!!,,,,,,,,,,,,,
3660,진짜 재밋당ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,,,,,,,,,,,,,
3661,방금 두번째 봤는데도 생각할꺼리가많음. 인생의 성찰영화라 할까?,,,,,,,,,,,,,
3662,정말 많은 것을 생각해보게 하는 영화...그리고 멋진 반전♡,,,,,,,,,,,,,
3663,이번에 dvd로 갖게 된 가타카 역시 명작,,,,,,,,,,,,,
3664,별점을 주기 위해 로그인 할 가치가 있다. 명대사 많음.,,,,,,,,,,,,,
3665,말이 필요없는 영화...에단 호크...~!!!...삶의 용기를 불어넣어준,,,,,,,,,,,,,
3666,꼭 봐야 할 영화,,,,,,,,,,,,,
3667,우주로 나아가고자하는 인간의 야망,,,,,,,,,,,,,
3668,탐행크스의 영화가 생각난다.,,,,,,,,,,,,,
3669,세상에는 불가능한 것이란 없다. 자신이 그렇게 믿는한..,,,,,,,,,,,,,
3670,확실히 재밌었다..,,,,,,,,,,,,,
3671,에단도 멋있고,,,,,,,,,,,,,
3672,티부이에서 한번봤는대 또 보고싶네요 ㅠ 어케볼수있지요?,,,,,,,,,,,,,
3673,에단 호크 최고다~!,,,,,,,,,,,,,
3674,기대이상이였습니다~,,,,,,,,,,,,,
3675,운명의 개척에 성공한다는 점이 맘에 든다. 여주인공은 좀 깬다.,,,,,,,,,,,,,
3676,very good but some over-rated..,,,,,,,,,,,,,
3677,주연보다 더 빛나는 조연,,,,,,,,,,,,,
3678,볼만하군요...제법 심오해요,,,,,,,,,,,,,
3679,먼가를 느끼게하는..정말 이거보고 혼자 생각 많았습니다. 굿~!,,,,,,,,,,,,,
3680,돌아갈 힘을 남겨두지 않았거든...정말 최고의 대사,,,,,,,,,,,,,
3681,간접적인 방법으로 말하는 직접적인 주제! 누구든 느끼는 것이 있을 것이다,,,,,,,,,,,,,
3682,고등학교 입학 당시 틀어준 영화.지루하리란 예상을 깨고 정말 재미있었다,,,,,,,,,,,,,
3683,방금 엠비씨 무비에서 우연히 봤는데요 정말 재밌네요.. 감동적이에요,,,,,,,,,,,,,
3684,엄청나게..재밌었던영화^^감동이 자르르-,,,,,,,,,,,,,
3685,저기.. 우리 모두가 부적격자래요.^^ 좋은 유전자가 별루 없어서서.,,,,,,,,,,,,,
3686,에단호크의 매력!...,,,,,,,,,,,,,
3687,미래사회가 두려워요,,,,,,,,,,,,,
3688,나도 할 수잇다.. 못하는건 없다는걸 느꼈어요...,,,,,,,,,,,,,
3689,아.. 느끼는 것이 많은 영화였습니다.,,,,,,,,,,,,,
3690,Good! 정말 감동 그 자체!!!,,,,,,,,,,,,,
3691,하고싶은 것은 모든 다 가능하다,,,,,,,,,,,,,
3692,지금껏 본 영화중 최고,,,,,,,,,,,,,
3693,정말 10점도 작은영화~ 와.. 주드로 .. 마지막에 반해씀 ㅋㅋ,,,,,,,,,,,,,
3694,깔끔하게 그려낸 근미래도시의 모습,,,,,,,,,,,,,
3695,세밀하게 표현되고,,,,,,,,,,,,,
3696,정말 멋있고 깔끔한 영화!,,,,,,,,,,,,,
3697,얼마전에 우연히 다시 봤는데 정말 좋은 영화@,,,,,,,,,,,,,
3698,인간은역시 힌계를 느끼지않고 노력을해야..,,,,,,,,,,,,,
3699,대단한 영화!!!!,,,,,,,,,,,,,
3700,이영화정말최고에요.,,,,,,,,,,,,,
3701,이 영화 정말 걸작입니다. 큰 돈 안들이고도 이렇게 훌륭한 영화를...,,,,,,,,,,,,,
3702,오늘 학교에서 봤는데 정말 최고입니다.,,,,,,,,,,,,,
3703,앤드류 니콜선생! 다음 작품 빨리 써주세요!,,,,,,,,,,,,,
3704,희망이 있는 미래/./,,,,,,,,,,,,,
3705,조용히 빛을내는 최고의 미래영화,,,,,,,,,,,,,
3706,유전자조작,,,,,,,,,,,,,
3707,흐흐...유전자..인간의 존엄성에대해 생각나게해주는..,,,,,,,,,,,,,
3708,저도 우연히 보게되었스니다...무게가 있는 깊은 영화(?)입니다..,,,,,,,,,,,,,
3709,우연히 보게된 걸작! 이후의 어떤 SF보다도 뛰어난 통찰!,,,,,,,,,,,,,
3710,자신의 꿈을 키울 수 있도록 마음의 용기를 주는 영화!무엇이든 가능하다!,,,,,,,,,,,,,
3711,내 인생의 지평이 되어준 영화! 아직 못보신 분게 적극추천합니다.,,,,,,,,,,,,,
3712,엉청나다,,,,,,,,,,,,,
3713,좋군,,,,,,,,,,,,,
3714,굿,,,,,,,,,,,,,
3715,죽여줌다....최고의 영화!,,,,,,,,,,,,,
3716,교훈을 주는 영화.. 몇번을 다시봐도 안질리네요,,,,,,,,,,,,,
3717,멋진영화,,,,,,,,,,,,,
3718,굿^^,,,,,,,,,,,,,
3719,인간에게 불가능한것이란 없다....,,,,,,,,,,,,,
3720,못할 건 없다...의지만 있다면.,,,,,,,,,,,,,
3721,기가막힌 색감. 헐리우드식 누벨바그,,,,,,,,,,,,,
3722,배우들의 연기도 괜찮고,,,,,,,,,,,,,
3723,감동적이고 재미있어요~정말 괜찮은 영화 예요~!,,,,,,,,,,,,,
3724,주인공이 꿈을 이루는데도 불구하고 이렇게 슬픈영화가 있을까?,,,,,,,,,,,,,
3725,지금봐도 재미있는 SF의 명작,,,,,,,,,,,,,
3726,뭔가 느낄 수 있을 좋은 영화!! 꼭 보세요,,,,,,,,,,,,,
3727,미래의 조명,,,,,,,,,,,,,
3728,문득 `이래도 될까?`라는걸 깨닫게 해주는...,,,,,,,,,,,,,
3729,세상이 정한 기준에 맞춰가는 사람,,,,,,,,,,,,,
3730,이 영화를 조금 일찍 봤더라면 인생이 바뀌지 않았을까?,,,,,,,,,,,,,
3731,,,,,,,,,,,,,,
3732,눈물겹다.. 여러 생각이 드는 영화,,,,,,,,,,,,,
3733,"하느님이 행하신 일을 보라, 하느님이 굳게 하신 것을 누가 능히 곧게 하겠느냐? - 전도서 7장 13절 /    하지만 그의 창조물인 인간의 의지는 그것을 가능하게 만들었다.   인간의 의지와 집념...",,,,,,,,,,,,,
